user_id,activity_date
516,2022-01-09
516,2022-01-11
516,2022-01-06
516,2022-01-25
516,2022-01-15
516,2022-01-23
516,2022-01-27
516,2022-01-29
516,2022-01-13
516,2022-01-16
516,2022-01-24
516,2022-01-21
516,2022-02-02
516,2022-01-14
516,2022-01-07
517,2022-02-02
517,2022-01-10
517,2022-02-02
517,2022-01-27
517,2022-01-05
517,2022-01-21
517,2022-01-09
517,2022-01-28
517,2022-01-22
517,2022-01-23
517,2022-01-24
517,2022-01-08
517,2022-02-01
517,2022-01-27
517,2022-02-02
517,2022-01-19
517,2022-01-28
517,2022-01-24
517,2022-01-21
517,2022-01-13
517,2022-01-08
517,2022-01-28
518,2022-01-17
518,2022-01-14
518,2022-01-12
518,2022-01-07
518,2022-01-23
518,2022-01-07
518,2022-01-21
518,2022-01-08
518,2022-02-03
519,2022-01-24
519,2022-01-12
519,2022-01-18
519,2022-01-13
519,2022-01-15
520,2022-01-05
520,2022-01-18
520,2022-01-21
520,2022-01-19
520,2022-01-05
520,2022-01-30
520,2022-01-16
520,2022-01-30
521,2022-01-29
521,2022-01-09
521,2022-01-13
521,2022-01-26
521,2022-01-03
521,2022-01-13
521,2022-01-21
521,2022-01-18
521,2022-01-03
521,2022-01-07
521,2022-01-15
521,2022-01-15
521,2022-01-09
521,2022-01-31
521,2022-01-09
521,2022-01-19
521,2022-01-16
521,2022-01-15
521,2022-01-02
521,2022-01-06
521,2022-01-07
521,2022-01-30
521,2022-01-30
521,2022-01-23
521,2022-01-09
521,2022-01-20
521,2022-01-11
521,2022-01-28
521,2022-01-22
521,2022-01-15
521,2022-01-19
521,2022-01-13
521,2022-01-19
521,2022-01-11
521,2022-01-03
522,2022-01-17
522,2022-01-04
522,2022-01-31
522,2022-01-17
522,2022-01-24
522,2022-01-08
522,2022-01-24
522,2022-01-11
522,2022-01-28
522,2022-01-20
522,2022-01-12
522,2022-01-02
522,2022-01-04
522,2022-01-20
522,2022-01-31
522,2022-01-05
522,2022-01-06
522,2022-01-02
522,2022-01-26
522,2022-01-02
522,2022-01-05
522,2022-01-02
522,2022-01-08
522,2022-01-19
522,2022-01-11
522,2022-01-12
522,2022-01-08
522,2022-01-18
522,2022-01-23
522,2022-01-14
522,2022-01-30
522,2022-01-18
522,2022-01-27
522,2022-01-21
522,2022-01-17
522,2022-01-22
522,2022-01-19
522,2022-01-02
522,2022-01-11
522,2022-01-15
522,2022-01-18
522,2022-01-04
522,2022-01-06
522,2022-01-05
522,2022-01-12
522,2022-01-26
523,2022-01-08
523,2022-01-22
523,2022-01-21
523,2022-01-14
523,2022-01-22
523,2022-01-18
523,2022-01-19
523,2022-01-07
524,2022-01-16
524,2022-01-21
524,2022-01-08
524,2022-01-07
524,2022-01-10
524,2022-01-18
524,2022-01-05
524,2022-02-01
524,2022-01-19
524,2022-01-23
524,2022-01-31
524,2022-01-17
524,2022-01-06
524,2022-01-29
524,2022-01-13
524,2022-01-17
524,2022-01-22
524,2022-01-14
524,2022-01-17
524,2022-01-15
525,2022-01-14
525,2022-01-27
525,2022-01-25
525,2022-01-12
525,2022-01-20
525,2022-01-22
525,2022-02-01
525,2022-01-07
525,2022-01-07
525,2022-01-29
525,2022-01-08
525,2022-01-18
525,2022-01-22
525,2022-01-30
525,2022-01-21
525,2022-01-11
525,2022-01-13
525,2022-01-17
525,2022-01-12
525,2022-01-28
525,2022-01-09
525,2022-01-12
526,2022-02-05
526,2022-01-14
526,2022-01-17
526,2022-01-16
527,2022-01-08
527,2022-01-31
527,2022-01-18
527,2022-01-22
527,2022-01-24
527,2022-01-18
527,2022-01-10
527,2022-01-18
527,2022-01-31
527,2022-02-01
527,2022-01-10
527,2022-01-21
527,2022-02-01
527,2022-01-24
527,2022-01-09
527,2022-01-19
527,2022-02-02
527,2022-01-13
527,2022-01-20
527,2022-01-29
527,2022-01-18
527,2022-01-05
527,2022-01-31
527,2022-01-28
527,2022-01-09
527,2022-01-07
527,2022-01-09
527,2022-01-08
527,2022-01-12
527,2022-01-26
527,2022-01-31
527,2022-01-13
527,2022-01-31
527,2022-01-09
528,2022-01-12
528,2022-01-25
528,2022-01-14
528,2022-01-04
528,2022-01-23
528,2022-01-04
528,2022-01-19
528,2022-01-07
528,2022-01-12
528,2022-01-14
528,2022-01-15
528,2022-01-03
528,2022-01-09
528,2022-01-22
528,2022-01-16
528,2022-01-18
528,2022-01-17
528,2022-01-14
528,2022-01-28
528,2022-01-18
528,2022-01-16
528,2022-01-09
528,2022-01-03
528,2022-01-14
528,2022-01-29
528,2022-01-03
528,2022-01-06
528,2022-01-30
528,2022-01-22
528,2022-01-31
528,2022-01-29
528,2022-01-23
528,2022-01-16
528,2022-01-22
528,2022-01-30
528,2022-01-07
528,2022-01-26
528,2022-01-28
528,2022-01-06
528,2022-01-08
528,2022-01-20
529,2022-01-29
529,2022-01-05
529,2022-01-24
529,2022-01-18
529,2022-01-09
529,2022-01-12
529,2022-01-25
529,2022-01-10
529,2022-01-04
529,2022-01-07
529,2022-01-03
529,2022-01-26
529,2022-01-24
529,2022-01-25
529,2022-01-21
529,2022-01-06
529,2022-01-13
529,2022-01-17
529,2022-01-02
529,2022-01-14
529,2022-01-20
530,2022-01-13
530,2022-02-08
530,2022-01-27
530,2022-01-17
530,2022-02-03
530,2022-01-10
530,2022-02-05
530,2022-02-04
530,2022-01-30
530,2022-01-19
530,2022-01-14
530,2022-02-06
530,2022-01-22
530,2022-01-30
531,2022-01-13
531,2022-01-23
531,2022-01-13
531,2022-01-27
531,2022-01-18
531,2022-01-15
531,2022-01-20
531,2022-01-08
531,2022-01-10
531,2022-01-24
531,2022-01-11
532,2022-02-05
532,2022-01-26
532,2022-01-29
532,2022-01-25
532,2022-01-31
532,2022-01-27
532,2022-01-29
532,2022-01-12
532,2022-01-22
532,2022-01-25
532,2022-01-11
532,2022-01-11
532,2022-02-03
532,2022-01-19
532,2022-01-27
532,2022-01-15
533,2022-01-17
533,2022-02-05
533,2022-01-16
533,2022-01-23
533,2022-01-16
533,2022-02-01
533,2022-01-11
533,2022-01-17
533,2022-01-21
533,2022-02-04
533,2022-01-16
533,2022-02-02
533,2022-01-09
533,2022-02-05
533,2022-01-27
533,2022-01-18
533,2022-01-29
533,2022-01-23
533,2022-02-04
533,2022-02-02
533,2022-01-26
533,2022-01-30
533,2022-01-14
533,2022-01-11
533,2022-01-27
533,2022-01-18
533,2022-01-19
533,2022-01-15
533,2022-01-09
533,2022-02-05
534,2022-01-22
534,2022-01-19
534,2022-01-24
534,2022-01-29
534,2022-01-09
534,2022-01-26
534,2022-01-11
534,2022-01-26
534,2022-01-17
534,2022-01-15
534,2022-01-31
534,2022-01-14
534,2022-01-11
534,2022-01-06
534,2022-01-19
534,2022-01-22
534,2022-01-16
534,2022-01-17
534,2022-01-14
535,2022-01-29
535,2022-01-18
535,2022-01-25
535,2022-01-14
535,2022-01-21
535,2022-01-07
535,2022-01-11
535,2022-02-03
535,2022-01-10
535,2022-01-11
535,2022-01-27
535,2022-01-05
535,2022-01-28
535,2022-01-29
535,2022-01-12
535,2022-01-28
535,2022-01-28
535,2022-01-18
535,2022-01-12
535,2022-01-11
535,2022-01-31
535,2022-02-02
535,2022-01-23
535,2022-01-16
536,2022-01-12
536,2022-01-21
536,2022-01-10
536,2022-01-06
536,2022-01-23
536,2022-01-21
536,2022-01-28
536,2022-01-15
536,2022-01-21
536,2022-01-27
536,2022-01-08
536,2022-01-10
536,2022-01-15
536,2022-01-19
536,2022-01-19
536,2022-01-10
536,2022-01-22
536,2022-01-24
536,2022-01-09
536,2022-02-03
536,2022-01-20
536,2022-01-30
536,2022-01-30
536,2022-01-31
537,2022-01-28
537,2022-02-01
537,2022-01-17
538,2022-01-16
538,2022-01-30
538,2022-01-06
538,2022-01-15
538,2022-01-10
538,2022-01-12
538,2022-01-26
538,2022-01-13
538,2022-01-12
538,2022-01-06
538,2022-01-16
538,2022-01-14
538,2022-01-27
538,2022-01-04
538,2022-02-01
538,2022-01-19
538,2022-01-06
538,2022-01-16
538,2022-01-17
539,2022-01-07
539,2022-01-14
539,2022-02-03
539,2022-02-01
539,2022-01-18
539,2022-01-08
539,2022-01-17
539,2022-01-09
539,2022-02-02
539,2022-01-17
539,2022-02-02
539,2022-01-14
539,2022-01-16
539,2022-02-05
539,2022-01-27
539,2022-02-03
539,2022-01-29
539,2022-01-24
539,2022-01-12
539,2022-02-02
539,2022-01-31
539,2022-01-24
539,2022-01-30
539,2022-01-24
539,2022-01-20
539,2022-01-18
539,2022-01-11
539,2022-01-27
539,2022-02-05
539,2022-01-15
539,2022-01-08
539,2022-02-05
539,2022-01-13
539,2022-01-24
539,2022-01-14
539,2022-01-08
539,2022-01-12
539,2022-01-25
539,2022-01-20
539,2022-01-26
539,2022-01-22
539,2022-01-09
540,2022-01-11
540,2022-02-07
540,2022-02-08
540,2022-01-12
540,2022-01-12
540,2022-01-27
540,2022-01-25
540,2022-01-27
540,2022-01-22
540,2022-01-19
540,2022-02-07
540,2022-02-06
540,2022-02-02
540,2022-01-22
540,2022-01-25
540,2022-01-25
540,2022-01-31
540,2022-02-03
540,2022-01-26
540,2022-01-19
540,2022-01-26
540,2022-01-14
540,2022-01-20
540,2022-02-04
540,2022-01-25
540,2022-02-02
540,2022-01-24
540,2022-01-26
540,2022-01-24
540,2022-02-06
540,2022-01-10
540,2022-01-19
540,2022-02-03
540,2022-01-17
540,2022-01-23
541,2022-02-04
541,2022-01-31
541,2022-02-04
541,2022-01-15
541,2022-01-22
541,2022-01-22
541,2022-01-18
541,2022-01-26
541,2022-01-12
541,2022-01-08
541,2022-01-25
541,2022-02-03
541,2022-01-13
541,2022-02-02
541,2022-02-02
541,2022-01-10
541,2022-01-07
541,2022-01-22
541,2022-01-21
541,2022-01-30
541,2022-02-05
541,2022-01-17
541,2022-01-12
541,2022-01-28
541,2022-01-19
541,2022-01-21
541,2022-01-13
541,2022-01-16
541,2022-02-01
541,2022-01-18
541,2022-02-04
541,2022-01-22
541,2022-01-22
541,2022-02-04
541,2022-01-28
541,2022-02-04
541,2022-02-02
541,2022-01-24
541,2022-02-05
541,2022-01-31
541,2022-01-19
542,2022-02-06
542,2022-01-19
542,2022-01-24
543,2022-01-16
543,2022-01-11
543,2022-01-16
543,2022-02-03
543,2022-01-11
543,2022-01-20
543,2022-01-28
543,2022-01-19
543,2022-01-15
543,2022-01-16
543,2022-01-20
543,2022-01-14
543,2022-01-09
543,2022-01-26
543,2022-01-10
543,2022-02-04
544,2022-01-10
544,2022-01-19
544,2022-01-27
544,2022-01-11
544,2022-02-02
544,2022-01-29
544,2022-02-01
544,2022-01-24
544,2022-01-31
544,2022-01-14
544,2022-01-14
544,2022-02-05
544,2022-02-01
544,2022-01-25
544,2022-01-17
544,2022-02-02
544,2022-01-23
544,2022-01-18
544,2022-02-01
544,2022-02-06
544,2022-02-05
544,2022-01-13
544,2022-01-20
544,2022-01-28
544,2022-01-12
544,2022-01-20
544,2022-01-25
544,2022-01-11
544,2022-01-08
544,2022-01-11
544,2022-02-05
544,2022-01-10
544,2022-01-28
544,2022-01-09
544,2022-01-09
544,2022-01-17
545,2022-01-12
545,2022-01-28
545,2022-01-18
545,2022-01-12
545,2022-01-14
545,2022-01-09
545,2022-01-30
545,2022-01-23
545,2022-01-17
545,2022-01-15
545,2022-01-30
545,2022-01-11
545,2022-01-21
545,2022-01-27
545,2022-01-18
545,2022-02-05
545,2022-01-08
545,2022-01-29
545,2022-01-21
545,2022-01-29
545,2022-01-21
545,2022-02-03
545,2022-01-18
545,2022-02-01
545,2022-02-02
545,2022-01-20
545,2022-01-29
545,2022-01-25
545,2022-01-07
545,2022-01-25
545,2022-01-19
545,2022-01-31
545,2022-01-28
545,2022-01-19
545,2022-01-08
545,2022-01-28
545,2022-01-09
545,2022-01-20
545,2022-01-14
545,2022-01-16
545,2022-02-02
545,2022-02-03
545,2022-01-17
545,2022-01-16
545,2022-01-11
545,2022-02-05
545,2022-01-20
545,2022-01-13
545,2022-01-22
546,2022-01-13
546,2022-01-13
546,2022-01-15
546,2022-01-24
546,2022-02-01
546,2022-02-02
546,2022-02-03
546,2022-01-07
546,2022-01-12
546,2022-01-24
546,2022-01-27
546,2022-01-08
546,2022-01-09
546,2022-02-01
546,2022-01-20
546,2022-01-27
546,2022-01-14
546,2022-01-31
546,2022-01-31
546,2022-01-31
546,2022-01-05
546,2022-01-07
546,2022-01-09
546,2022-01-14
546,2022-02-02
546,2022-01-18
546,2022-01-31
546,2022-01-07
546,2022-01-18
546,2022-01-17
547,2022-01-14
547,2022-01-09
547,2022-01-08
547,2022-01-17
547,2022-02-01
547,2022-01-15
547,2022-01-16
547,2022-01-30
547,2022-01-29
547,2022-01-19
547,2022-02-02
547,2022-02-03
547,2022-01-06
548,2022-02-07
548,2022-01-12
548,2022-01-19
548,2022-01-23
548,2022-01-13
548,2022-02-06
548,2022-01-29
548,2022-01-29
548,2022-01-12
548,2022-01-23
549,2022-01-22
549,2022-01-17
549,2022-01-31
549,2022-01-10
549,2022-01-14
550,2022-01-21
550,2022-01-23
550,2022-01-14
551,2022-01-05
551,2022-01-25
551,2022-01-18
551,2022-01-15
551,2022-01-12
551,2022-01-29
551,2022-01-22
551,2022-01-16
551,2022-01-24
551,2022-01-11
551,2022-01-17
551,2022-01-21
551,2022-01-23
551,2022-01-15
551,2022-01-16
551,2022-01-08
551,2022-01-26
551,2022-01-20
551,2022-01-07
551,2022-01-17
551,2022-01-20
551,2022-01-11
551,2022-01-01
552,2022-01-13
552,2022-01-31
552,2022-01-10
552,2022-01-09
552,2022-01-20
552,2022-01-24
552,2022-01-10
552,2022-01-05
552,2022-01-16
552,2022-01-09
552,2022-01-16
552,2022-02-02
553,2022-02-05
553,2022-01-21
553,2022-02-05
553,2022-01-08
553,2022-01-27
553,2022-02-06
553,2022-02-05
553,2022-01-19
554,2022-01-04
554,2022-01-04
554,2022-01-08
554,2022-01-10
554,2022-01-08
554,2022-01-24
554,2022-01-30
554,2022-01-23
554,2022-01-04
554,2022-01-23
554,2022-01-14
554,2022-01-21
554,2022-01-03
554,2022-01-25
554,2022-01-26
554,2022-01-07
554,2022-01-25
554,2022-01-03
554,2022-01-29
554,2022-01-18
554,2022-01-25
554,2022-01-03
554,2022-01-03
554,2022-01-08
554,2022-01-28
554,2022-01-07
554,2022-01-14
554,2022-01-16
554,2022-01-03
554,2022-01-29
554,2022-01-07
554,2022-01-04
554,2022-01-14
554,2022-01-16
554,2022-01-03
554,2022-01-25
554,2022-01-12
554,2022-01-05
554,2022-01-15
554,2022-01-22
555,2022-01-05
555,2022-01-29
555,2022-01-10
555,2022-01-14
555,2022-01-25
555,2022-01-14
555,2022-01-12
555,2022-01-26
555,2022-01-12
555,2022-01-05
555,2022-01-10
555,2022-01-14
555,2022-01-27
555,2022-01-06
555,2022-01-28
555,2022-01-05
555,2022-01-30
555,2022-01-14
556,2022-01-17
556,2022-02-03
556,2022-02-05
556,2022-02-03
556,2022-01-21
556,2022-02-01
556,2022-01-27
556,2022-01-29
556,2022-01-10
556,2022-01-14
556,2022-01-19
556,2022-01-27
556,2022-01-27
556,2022-01-15
556,2022-01-26
556,2022-01-30
556,2022-01-26
556,2022-01-28
556,2022-01-08
556,2022-01-25
556,2022-01-24
556,2022-02-03
556,2022-01-22
556,2022-01-10
556,2022-02-01
556,2022-01-20
556,2022-01-12
556,2022-01-13
556,2022-01-09
556,2022-01-20
556,2022-01-28
556,2022-01-13
556,2022-01-28
556,2022-01-15
556,2022-02-04
556,2022-01-27
556,2022-01-13
556,2022-01-26
556,2022-02-03
556,2022-01-11
556,2022-01-14
556,2022-01-27
556,2022-01-19
556,2022-02-02
556,2022-01-16
556,2022-02-01
556,2022-02-03
557,2022-01-07
557,2022-01-18
557,2022-01-17
557,2022-01-15
557,2022-01-26
557,2022-01-19
557,2022-01-27
557,2022-01-05
557,2022-01-29
557,2022-01-16
557,2022-01-12
557,2022-01-19
557,2022-01-10
557,2022-01-22
557,2022-01-29
557,2022-01-07
557,2022-02-01
557,2022-01-18
557,2022-02-01
557,2022-01-30
557,2022-01-24
557,2022-01-23
557,2022-01-11
557,2022-01-10
558,2022-01-19
558,2022-01-13
558,2022-01-18
559,2022-01-10
559,2022-01-28
559,2022-01-22
559,2022-01-30
559,2022-01-02
559,2022-01-22
559,2022-01-04
559,2022-01-26
559,2022-01-14
559,2022-01-03
559,2022-01-24
559,2022-01-06
559,2022-01-22
559,2022-01-16
559,2022-01-09
559,2022-01-08
559,2022-01-08
559,2022-01-11
559,2022-01-23
559,2022-01-26
559,2022-01-04
559,2022-01-19
559,2022-01-22
559,2022-01-10
559,2022-01-23
559,2022-01-16
559,2022-01-22
559,2022-01-21
559,2022-01-16
559,2022-01-05
559,2022-01-11
559,2022-01-08
559,2022-01-29
559,2022-01-19
559,2022-01-28
559,2022-01-11
559,2022-01-07
559,2022-01-15
559,2022-01-30
559,2022-01-19
559,2022-01-18
559,2022-01-30
559,2022-01-11
560,2022-01-22
560,2022-02-01
560,2022-01-28
560,2022-01-10
560,2022-01-14
560,2022-02-02
560,2022-01-17
560,2022-01-16
560,2022-01-12
560,2022-01-23
560,2022-02-03
560,2022-01-13
560,2022-01-30
560,2022-01-14
560,2022-01-30
560,2022-02-01
560,2022-01-17
560,2022-01-06
560,2022-01-24
560,2022-01-08
560,2022-01-10
560,2022-01-05
560,2022-02-02
560,2022-01-15
560,2022-01-14
560,2022-01-29
560,2022-01-22
560,2022-01-18
561,2022-01-02
561,2022-01-09
561,2022-01-24
561,2022-01-04
561,2022-01-25
561,2022-01-23
561,2022-01-16
561,2022-01-03
561,2022-01-01
561,2022-01-23
561,2022-01-18
561,2022-01-22
561,2022-01-11
561,2022-01-25
561,2022-01-25
561,2022-01-09
561,2022-01-08
561,2022-01-12
561,2022-01-24
561,2022-01-25
561,2022-01-09
561,2022-01-08
561,2022-01-14
561,2022-01-27
561,2022-01-15
561,2022-01-30
561,2022-01-15
561,2022-01-29
561,2022-01-14
561,2022-01-18
561,2022-01-11
561,2022-01-25
561,2022-01-09
561,2022-01-16
561,2022-01-10
561,2022-01-25
561,2022-01-22
561,2022-01-14
561,2022-01-01
561,2022-01-30
561,2022-01-22
561,2022-01-26
561,2022-01-26
561,2022-01-13
561,2022-01-16
562,2022-01-30
562,2022-01-14
562,2022-01-09
562,2022-01-15
562,2022-02-02
562,2022-01-20
562,2022-02-03
562,2022-02-05
562,2022-02-03
562,2022-02-01
562,2022-01-08
562,2022-01-16
562,2022-01-14
562,2022-01-27
562,2022-01-31
562,2022-01-21
562,2022-01-18
562,2022-01-20
562,2022-02-05
562,2022-01-28
562,2022-02-05
562,2022-02-02
562,2022-01-13
562,2022-01-07
562,2022-01-21
562,2022-01-13
562,2022-02-02
562,2022-01-08
562,2022-01-30
562,2022-01-12
562,2022-01-22
562,2022-01-25
562,2022-01-30
563,2022-01-29
563,2022-01-14
563,2022-02-02
563,2022-02-05
563,2022-01-25
563,2022-01-12
563,2022-02-01
563,2022-01-24
563,2022-01-25
563,2022-02-04
563,2022-01-22
563,2022-01-09
563,2022-01-24
563,2022-01-25
563,2022-01-24
563,2022-01-24
563,2022-01-12
563,2022-02-03
563,2022-01-31
563,2022-01-12
563,2022-01-11
563,2022-01-19
563,2022-02-02
563,2022-01-09
563,2022-01-25
564,2022-01-27
564,2022-01-22
564,2022-01-24
564,2022-01-26
564,2022-01-14
564,2022-01-18
564,2022-01-24
564,2022-01-26
564,2022-01-28
564,2022-01-29
564,2022-01-05
564,2022-01-11
564,2022-01-30
564,2022-01-09
564,2022-01-22
564,2022-01-12
564,2022-01-19
564,2022-01-13
564,2022-01-10
564,2022-01-29
564,2022-01-27
564,2022-01-07
564,2022-01-07
564,2022-01-24
564,2022-01-13
564,2022-01-25
564,2022-01-23
564,2022-01-27
564,2022-01-11
564,2022-01-07
564,2022-01-26
564,2022-01-15
564,2022-01-28
564,2022-01-06
564,2022-01-03
564,2022-01-06
564,2022-01-04
564,2022-01-12
564,2022-01-25
564,2022-01-03
565,2022-01-25
565,2022-01-31
565,2022-01-31
565,2022-01-14
565,2022-01-26
565,2022-02-03
566,2022-01-31
566,2022-01-24
566,2022-01-25
566,2022-01-08
566,2022-01-18
566,2022-02-02
566,2022-02-01
566,2022-01-24
566,2022-01-09
566,2022-01-25
566,2022-01-22
566,2022-01-30
566,2022-01-20
566,2022-01-17
566,2022-01-10
566,2022-01-28
566,2022-01-23
566,2022-01-06
567,2022-01-19
567,2022-01-31
567,2022-01-22
567,2022-01-12
567,2022-01-09
567,2022-01-31
567,2022-01-06
567,2022-01-25
567,2022-01-16
567,2022-01-25
567,2022-01-10
567,2022-01-11
567,2022-01-08
567,2022-01-13
567,2022-01-31
567,2022-01-27
567,2022-01-25
567,2022-01-21
567,2022-01-11
567,2022-01-30
567,2022-01-11
567,2022-01-22
567,2022-01-19
567,2022-01-16
567,2022-02-01
567,2022-01-28
567,2022-01-14
567,2022-01-22
567,2022-02-01
567,2022-01-05
567,2022-01-31
568,2022-01-18
568,2022-01-30
568,2022-01-08
568,2022-01-04
568,2022-02-01
568,2022-01-31
568,2022-01-22
568,2022-01-16
568,2022-01-22
568,2022-01-19
568,2022-01-15
568,2022-01-11
568,2022-01-22
568,2022-01-13
568,2022-01-07
568,2022-01-12
568,2022-01-21
568,2022-01-19
568,2022-02-01
568,2022-01-09
568,2022-01-14
568,2022-01-08
568,2022-01-24
568,2022-01-13
568,2022-01-04
568,2022-01-23
568,2022-01-24
569,2022-01-14
569,2022-01-04
569,2022-01-23
569,2022-01-21
569,2022-01-08
569,2022-01-29
569,2022-01-18
569,2022-01-31
569,2022-01-15
569,2022-01-11
569,2022-01-10
569,2022-01-06
569,2022-01-06
569,2022-01-17
569,2022-01-11
569,2022-01-22
569,2022-01-25
569,2022-01-15
569,2022-01-20
569,2022-01-17
569,2022-01-20
569,2022-01-21
569,2022-02-01
569,2022-01-29
569,2022-01-05
569,2022-01-29
569,2022-01-30
569,2022-01-18
569,2022-01-17
569,2022-01-24
569,2022-01-07
570,2022-01-09
570,2022-01-24
570,2022-02-05
570,2022-02-03
570,2022-01-30
570,2022-01-24
570,2022-01-31
570,2022-02-04
570,2022-02-03
571,2022-01-17
571,2022-01-13
571,2022-01-13
571,2022-01-22
571,2022-01-06
571,2022-01-16
571,2022-01-14
571,2022-01-06
571,2022-01-24
571,2022-01-25
571,2022-01-06
571,2022-01-20
571,2022-01-22
571,2022-01-15
571,2022-01-16
571,2022-02-02
571,2022-01-16
571,2022-01-31
571,2022-01-12
571,2022-01-23
571,2022-01-19
571,2022-01-25
571,2022-01-29
571,2022-01-13
571,2022-01-25
571,2022-01-18
571,2022-01-31
571,2022-01-18
571,2022-01-14
571,2022-01-16
571,2022-01-20
571,2022-01-11
571,2022-02-02
571,2022-02-02
571,2022-01-28
572,2022-01-10
572,2022-01-09
572,2022-01-15
572,2022-01-24
572,2022-01-27
572,2022-01-18
572,2022-01-06
572,2022-01-15
572,2022-01-08
572,2022-01-11
572,2022-01-05
572,2022-01-23
572,2022-01-28
572,2022-01-11
572,2022-01-14
572,2022-01-26
572,2022-01-31
572,2022-01-30
572,2022-01-13
572,2022-01-09
572,2022-01-18
572,2022-01-29
572,2022-01-29
572,2022-01-04
572,2022-02-02
572,2022-01-23
572,2022-01-09
572,2022-01-28
572,2022-01-15
572,2022-01-14
572,2022-01-06
572,2022-01-17
572,2022-01-21
572,2022-01-11
572,2022-01-07
572,2022-01-15
572,2022-01-30
572,2022-01-24
572,2022-01-04
572,2022-01-09
572,2022-01-06
572,2022-01-21
573,2022-01-23
573,2022-01-21
573,2022-01-30
573,2022-01-25
573,2022-01-23
573,2022-01-09
573,2022-01-11
573,2022-01-20
573,2022-01-31
573,2022-01-26
573,2022-01-24
573,2022-01-24
573,2022-01-15
574,2022-02-03
574,2022-01-14
574,2022-01-08
574,2022-01-15
574,2022-02-02
574,2022-01-16
574,2022-01-27
574,2022-01-22
574,2022-01-25
574,2022-01-23
574,2022-01-12
574,2022-01-15
574,2022-01-24
574,2022-01-29
574,2022-01-24
574,2022-01-16
574,2022-01-14
574,2022-01-10
574,2022-01-22
574,2022-01-11
574,2022-01-20
574,2022-01-17
574,2022-01-14
574,2022-01-28
574,2022-01-25
574,2022-01-28
574,2022-01-13
574,2022-01-18
574,2022-02-05
574,2022-01-22
575,2022-02-03
575,2022-01-09
575,2022-01-13
575,2022-02-05
575,2022-01-24
575,2022-01-09
575,2022-01-28
575,2022-01-18
575,2022-01-11
575,2022-02-02
575,2022-02-03
575,2022-01-10
575,2022-01-19
575,2022-01-11
575,2022-02-06
575,2022-01-21
575,2022-01-11
575,2022-01-10
575,2022-02-02
575,2022-01-19
575,2022-01-13
575,2022-01-21
575,2022-01-12
575,2022-02-04
575,2022-01-19
575,2022-02-03
575,2022-01-22
575,2022-01-22
575,2022-01-11
575,2022-01-30
575,2022-01-22
575,2022-01-14
575,2022-01-31
575,2022-01-28
576,2022-01-31
576,2022-01-28
576,2022-01-29
576,2022-01-25
576,2022-01-23
576,2022-01-03
576,2022-01-02
576,2022-01-06
576,2022-01-30
576,2022-01-26
576,2022-01-04
576,2022-01-23
576,2022-01-15
576,2022-01-26
576,2022-01-21
576,2022-01-27
576,2022-01-11
576,2022-01-15
576,2022-01-19
576,2022-01-22
576,2022-01-04
576,2022-01-14
576,2022-01-19
576,2022-01-06
576,2022-01-16
576,2022-01-27
576,2022-01-31
576,2022-01-20
576,2022-01-29
576,2022-01-07
576,2022-01-28
576,2022-01-06
576,2022-01-13
576,2022-01-06
576,2022-01-06
576,2022-01-17
576,2022-01-23
576,2022-01-30
576,2022-01-24
576,2022-01-21
576,2022-01-08
577,2022-01-23
577,2022-01-10
577,2022-01-29
577,2022-01-29
577,2022-01-14
577,2022-01-05
577,2022-01-09
577,2022-01-03
577,2022-01-21
577,2022-01-30
577,2022-01-13
577,2022-01-07
577,2022-01-28
577,2022-01-23
577,2022-01-27
577,2022-01-18
577,2022-01-05
577,2022-01-16
577,2022-01-05
577,2022-01-18
577,2022-01-20
577,2022-01-28
577,2022-01-17
577,2022-01-19
577,2022-01-23
577,2022-01-15
577,2022-01-30
577,2022-01-18
578,2022-01-19
578,2022-01-06
578,2022-01-23
578,2022-01-07
578,2022-01-26
578,2022-01-09
578,2022-01-07
578,2022-01-19
578,2022-01-26
578,2022-01-10
578,2022-01-17
578,2022-01-28
578,2022-01-06
578,2022-01-05
578,2022-01-17
578,2022-01-09
578,2022-01-30
578,2022-01-23
578,2022-01-20
578,2022-01-29
578,2022-01-11
578,2022-01-30
578,2022-01-09
578,2022-01-20
578,2022-01-08
578,2022-01-13
578,2022-01-22
578,2022-01-20
578,2022-01-06
578,2022-01-05
578,2022-01-17
578,2022-01-14
578,2022-01-16
578,2022-01-27
578,2022-01-24
578,2022-01-21
578,2022-01-26
579,2022-01-20
579,2022-01-30
579,2022-01-29
579,2022-01-14
579,2022-01-07
579,2022-01-08
579,2022-01-07
579,2022-01-29
579,2022-01-13
579,2022-01-07
579,2022-01-07
579,2022-01-22
579,2022-01-24
579,2022-01-19
579,2022-01-20
580,2022-01-20
580,2022-02-02
580,2022-01-18
580,2022-01-06
580,2022-01-17
580,2022-01-10
580,2022-01-06
580,2022-01-09
580,2022-01-17
580,2022-01-24
580,2022-01-18
580,2022-01-11
580,2022-01-07
580,2022-01-18
580,2022-01-09
580,2022-01-20
580,2022-01-15
580,2022-01-27
580,2022-01-09
580,2022-01-12
580,2022-01-24
580,2022-01-07
580,2022-01-21
580,2022-02-02
580,2022-01-06
580,2022-01-24
580,2022-01-18
580,2022-01-17
580,2022-01-11
581,2022-01-04
581,2022-01-22
581,2022-01-04
581,2022-01-30
581,2022-01-07
581,2022-01-08
