player_id,purchase_datetime,price,purchase_id
5956,2022-08-13,34.54,24809
5956,2022-01-07,9.28,24810
5957,2022-09-19,47.71,24811
5957,2022-11-12,49.38,24812
5958,2022-08-13,43.27,24813
5958,2022-10-16,21.99,24814
5958,2022-10-07,49.38,24815
5958,2022-10-14,48.82,24816
5959,2022-10-31,3.96,24817
5959,2022-04-20,47.94,24818
5959,2022-04-04,20.23,24819
5960,2022-09-02,12.78,24820
5961,2022-04-22,37.99,24821
5961,2022-10-06,42.23,24822
5961,2022-02-08,17.31,24823
5961,2022-10-30,47.94,24824
5962,2022-07-17,45.2,24825
5963,2022-05-25,40.36,24826
5964,2022-03-14,49.44,24827
5964,2022-09-27,25.86,24828
5964,2022-07-04,11.43,24829
5964,2022-04-28,21.9,24830
5965,2022-04-04,33.75,24831
5966,2022-06-17,23.93,24832
5966,2022-07-24,31.29,24833
5967,2022-07-24,12.54,24834
5967,2022-03-07,26.34,24835
5967,2022-09-16,5.14,24836
5968,2022-11-05,19.07,24837
5968,2022-02-18,34.94,24838
5968,2022-11-29,37.47,24839
5968,2022-05-26,35.01,24840
5969,2022-05-13,2.3,24841
5969,2022-06-25,31.61,24842
5969,2022-07-24,15.64,24843
5969,2022-12-03,48.6,24844
5970,2022-10-03,42.82,24845
5970,2022-08-31,41.54,24846
5970,2022-06-19,14.92,24847
5970,2022-04-18,42.61,24848
5971,2022-06-22,2.0,24849
5971,2022-02-10,22.68,24850
5971,2022-02-21,9.79,24851
5971,2022-09-16,25.28,24852
5972,2022-10-01,23.86,24853
5972,2022-08-02,5.92,24854
5972,2022-03-14,29.59,24855
5972,2022-10-21,23.18,24856
5973,2022-08-24,37.58,24857
5973,2022-04-01,15.37,24858
5973,2022-09-29,12.02,24859
5974,2022-04-15,11.45,24860
5974,2022-01-20,45.97,24861
5974,2022-06-08,22.35,24862
5975,2022-10-03,25.29,24863
5976,2022-11-10,8.55,24864
5977,2022-08-10,2.22,24865
5977,2022-09-28,32.15,24866
5977,2022-12-30,36.31,24867
5977,2022-10-17,33.64,24868
5978,2022-10-05,25.08,24869
5978,2022-05-26,17.86,24870
5978,2022-09-14,25.58,24871
5978,2022-01-29,9.29,24872
5979,2022-01-14,7.82,24873
5980,2022-12-30,4.89,24874
5980,2022-04-09,46.25,24875
5980,2022-03-18,4.28,24876
5980,2022-02-19,20.32,24877
5981,2022-12-02,12.67,24878
5981,2022-08-23,34.57,24879
5982,2022-06-17,43.65,24880
5982,2022-11-09,39.19,24881
5983,2022-02-22,4.52,24882
5983,2022-10-22,26.21,24883
5983,2022-09-16,30.6,24884
5983,2022-03-04,45.76,24885
5984,2022-07-19,15.06,24886
5984,2022-06-04,48.96,24887
5984,2022-04-24,30.85,24888
5985,2022-06-26,41.31,24889
5985,2022-10-16,21.74,24890
5985,2022-10-10,32.64,24891
5986,2022-03-20,34.49,24892
5986,2022-03-28,15.99,24893
5986,2022-08-13,40.99,24894
5987,2022-11-18,49.97,24895
5987,2022-03-22,10.68,24896
5988,2022-11-18,32.25,24897
5989,2022-11-29,29.84,24898
5990,2022-08-28,7.13,24899
5990,2022-03-16,46.55,24900
5990,2022-06-07,25.59,24901
5990,2022-09-20,27.93,24902
5991,2022-07-09,10.78,24903
5991,2022-03-04,49.33,24904
5992,2022-01-15,25.33,24905
5992,2022-01-26,1.15,24906
5993,2022-03-26,19.01,24907
5994,2022-04-27,1.68,24908
5994,2022-02-01,3.01,24909
5994,2022-08-07,33.5,24910
5995,2022-06-28,16.15,24911
5995,2022-08-31,6.15,24912
5995,2022-01-10,20.1,24913
5995,2022-08-09,40.79,24914
5996,2022-06-15,11.51,24915
5996,2022-09-04,2.28,24916
5996,2022-02-03,26.42,24917
5996,2022-07-07,18.5,24918
5997,2022-10-08,2.77,24919
5998,2022-03-15,35.93,24920
5998,2022-10-11,30.96,24921
5999,2022-11-05,2.19,24922
6000,2022-09-28,28.47,24923
6001,2022-02-20,28.58,24924
6002,2022-04-16,7.36,24925
6003,2022-04-26,28.38,24926
6003,2022-09-30,2.76,24927
6003,2022-07-17,7.8,24928
6004,2022-04-01,4.88,24929
6004,2022-07-31,4.45,24930
6004,2022-04-11,41.14,24931
6005,2022-05-24,49.72,24932
6006,2022-10-24,45.86,24933
6006,2022-01-31,24.14,24934
6006,2022-09-20,20.2,24935
6007,2022-07-29,4.28,24936
6007,2022-02-12,49.24,24937
6008,2022-07-20,19.47,24938
6009,2022-01-26,5.02,24939
6009,2022-03-01,17.3,24940
6009,2022-07-15,48.33,24941
6009,2022-02-05,9.81,24942
6010,2022-10-27,31.55,24943
6010,2022-09-09,23.85,24944
6011,2022-01-16,27.61,24945
6011,2022-08-09,19.11,24946
6011,2022-08-30,42.35,24947
6011,2022-11-30,6.05,24948
6012,2022-06-08,7.87,24949
6012,2022-03-22,27.78,24950
6013,2022-08-16,24.96,24951
6014,2022-07-12,16.56,24952
6015,2022-03-19,14.98,24953
6015,2022-01-01,21.55,24954
6015,2022-07-06,9.48,24955
6015,2022-07-23,29.05,24956
6016,2022-12-18,47.2,24957
6016,2022-02-08,3.86,24958
6016,2022-02-08,15.84,24959
6016,2022-11-12,13.27,24960
6017,2022-04-14,43.07,24961
6017,2022-05-11,14.86,24962
6017,2022-08-23,23.5,24963
6018,2022-02-15,46.82,24964
6018,2022-07-20,31.49,24965
6019,2022-06-25,27.57,24966
6020,2022-03-05,26.0,24967
6020,2022-07-09,25.88,24968
6020,2022-11-23,21.87,24969
6020,2022-06-24,18.15,24970
6021,2022-05-28,5.64,24971
6022,2022-05-27,3.22,24972
6022,2022-01-25,45.77,24973
6022,2022-03-18,11.69,24974
6023,2022-11-19,43.91,24975
6024,2022-01-29,18.07,24976
6024,2022-08-26,24.96,24977
6024,2022-06-17,5.99,24978
6025,2022-09-12,43.1,24979
6025,2022-05-28,6.74,24980
6025,2022-06-25,22.13,24981
6025,2022-06-28,24.2,24982
6026,2022-01-07,42.33,24983
6026,2022-07-09,40.96,24984
6026,2022-10-25,23.71,24985
6027,2022-06-09,8.38,24986
6027,2022-08-24,47.27,24987
6027,2022-07-31,2.06,24988
6027,2022-12-09,36.83,24989
6028,2022-06-10,33.5,24990
6028,2022-11-12,20.67,24991
6028,2022-03-12,43.91,24992
6029,2022-11-12,48.95,24993
6029,2022-10-16,49.66,24994
6029,2022-08-30,38.01,24995
6030,2022-10-06,12.31,24996
6030,2022-03-13,36.65,24997
6030,2022-05-18,25.35,24998
6030,2022-10-03,43.53,24999
6031,2022-07-30,47.74,25000
6032,2022-08-25,32.66,25001
6032,2022-03-18,49.69,25002
6032,2022-02-02,46.56,25003
6033,2022-05-01,46.66,25004
6034,2022-06-10,1.64,25005
6034,2022-08-21,1.15,25006
6035,2022-09-26,17.29,25007
6035,2022-04-27,49.26,25008
6035,2022-03-30,19.23,25009
6036,2022-04-07,40.11,25010
6036,2022-12-25,28.35,25011
6037,2022-10-18,28.13,25012
6037,2022-04-27,28.11,25013
6037,2022-09-01,42.16,25014
6038,2022-06-01,34.79,25015
6039,2022-09-27,10.14,25016
6040,2022-05-16,27.01,25017
6040,2022-06-18,35.79,25018
6040,2022-03-23,6.73,25019
6040,2022-04-10,26.04,25020
6041,2022-04-22,29.88,25021
6041,2022-07-13,24.73,25022
6042,2022-04-22,36.69,25023
6043,2022-06-23,45.51,25024
6043,2022-03-07,7.4,25025
6044,2022-06-04,43.49,25026
6044,2022-12-01,35.39,25027
6045,2022-12-29,1.03,25028
6045,2022-03-30,25.67,25029
6046,2022-09-19,25.22,25030
6046,2022-02-21,29.85,25031
6046,2022-11-22,19.99,25032
6046,2022-11-12,24.75,25033
6047,2022-10-17,17.17,25034
6047,2022-05-07,21.9,25035
6047,2022-06-22,35.6,25036
6047,2022-12-09,33.95,25037
6048,2022-03-14,37.29,25038
6049,2022-10-10,48.18,25039
6049,2022-12-16,29.4,25040
6050,2022-09-02,29.58,25041
6050,2022-08-16,7.22,25042
6051,2022-04-05,44.69,25043
6051,2022-10-07,2.15,25044
6051,2022-12-29,13.05,25045
6052,2022-08-29,44.08,25046
6052,2022-01-29,10.81,25047
6052,2022-07-15,30.01,25048
6053,2022-06-26,13.42,25049
6053,2022-12-15,39.68,25050
6053,2022-02-21,7.1,25051
6053,2022-06-07,36.15,25052
6054,2022-09-17,1.39,25053
6055,2022-06-30,30.62,25054
6055,2022-09-23,11.98,25055
6055,2022-06-01,10.42,25056
6056,2022-10-30,33.54,25057
6056,2022-03-24,45.57,25058
6056,2022-10-11,32.63,25059
6056,2022-10-27,43.09,25060
6057,2022-09-24,37.55,25061
6057,2022-09-01,45.1,25062
6058,2022-08-13,24.46,25063
6059,2022-01-28,36.57,25064
6059,2022-08-01,1.02,25065
6060,2022-09-12,20.26,25066
6060,2022-09-20,16.62,25067
6061,2022-10-11,33.35,25068
6062,2022-06-12,38.04,25069
6062,2022-02-11,25.74,25070
6063,2022-12-04,41.88,25071
6063,2022-09-27,16.52,25072
6063,2022-06-22,5.41,25073
6063,2022-11-14,15.56,25074
6064,2022-11-30,40.15,25075
6064,2022-08-19,1.62,25076
6064,2022-03-21,36.85,25077
6064,2022-04-17,20.44,25078
6065,2022-01-23,4.75,25079
6066,2022-01-08,47.2,25080
6066,2022-08-11,26.33,25081
6066,2022-02-07,24.26,25082
6066,2022-10-30,18.05,25083
6067,2022-02-26,45.13,25084
6067,2022-03-06,36.47,25085
6067,2022-02-15,14.58,25086
6068,2022-03-04,33.24,25087
6069,2022-12-20,7.4,25088
6069,2022-08-18,40.75,25089
6069,2022-02-08,5.24,25090
6069,2022-03-01,18.38,25091
6070,2022-09-09,26.84,25092
6070,2022-07-08,48.49,25093
6071,2022-03-22,3.75,25094
6071,2022-12-14,43.68,25095
6071,2022-02-24,2.32,25096
6071,2022-01-01,2.26,25097
6072,2022-01-06,2.84,25098
6072,2022-08-03,45.97,25099
6072,2022-10-26,7.11,25100
6073,2022-10-01,10.5,25101
6073,2022-11-17,14.59,25102
6073,2022-04-28,8.97,25103
6074,2022-02-26,30.27,25104
6074,2022-07-29,15.6,25105
6074,2022-01-24,11.77,25106
6075,2022-02-11,14.65,25107
6075,2022-04-06,1.65,25108
6075,2022-09-16,32.85,25109
6076,2022-02-08,31.21,25110
6076,2022-08-06,1.52,25111
6077,2022-10-19,43.66,25112
6078,2022-06-01,15.93,25113
6078,2022-07-14,8.55,25114
6078,2022-08-18,6.39,25115
6078,2022-05-26,29.13,25116
6079,2022-10-01,46.96,25117
6079,2022-04-24,25.58,25118
6079,2022-07-10,48.43,25119
6079,2022-09-08,5.15,25120
6080,2022-12-19,46.78,25121
6080,2022-10-01,31.78,25122
6080,2022-06-12,33.59,25123
6080,2022-10-31,41.59,25124
6081,2022-10-21,42.87,25125
6081,2022-04-24,45.73,25126
6081,2022-11-23,37.11,25127
6082,2022-01-28,26.29,25128
6082,2022-11-18,42.48,25129
6083,2022-02-16,17.92,25130
6083,2022-05-06,18.11,25131
6083,2022-07-12,19.15,25132
6083,2022-03-06,35.29,25133
6084,2022-03-13,27.48,25134
6084,2022-09-14,37.84,25135
6084,2022-01-03,35.73,25136
6085,2022-01-15,9.96,25137
6085,2022-11-16,1.19,25138
6085,2022-08-18,23.15,25139
6086,2022-12-20,7.91,25140
6086,2022-11-21,3.32,25141
6086,2022-04-12,45.09,25142
6086,2022-03-11,39.37,25143
6087,2022-07-05,1.25,25144
6088,2022-08-31,31.72,25145
6088,2022-09-23,39.89,25146
6089,2022-09-09,27.3,25147
6089,2022-03-01,13.43,25148
6090,2022-03-06,8.24,25149
6090,2022-10-05,15.67,25150
6090,2022-10-02,49.58,25151
6091,2022-08-10,35.75,25152
6091,2022-03-12,45.6,25153
6092,2022-06-07,1.94,25154
6092,2022-10-14,32.02,25155
6093,2022-01-02,13.5,25156
6093,2022-12-26,2.7,25157
6094,2022-10-28,45.57,25158
6094,2022-01-24,9.41,25159
6094,2022-08-01,32.67,25160
6094,2022-12-28,30.68,25161
6095,2022-11-27,26.48,25162
6095,2022-01-08,45.28,25163
6096,2022-10-13,34.83,25164
6096,2022-01-07,31.45,25165
6096,2022-06-10,21.96,25166
6096,2022-04-23,13.54,25167
6097,2022-03-02,29.49,25168
6097,2022-01-03,2.17,25169
6097,2022-02-01,36.97,25170
6097,2022-09-02,43.14,25171
6098,2022-07-17,49.37,25172
6098,2022-09-09,15.99,25173
6098,2022-07-02,8.29,25174
6098,2022-02-20,9.35,25175
6099,2022-02-15,23.42,25176
6100,2022-05-09,47.03,25177
6100,2022-05-05,32.65,25178
6100,2022-08-06,4.17,25179
6100,2022-11-29,7.4,25180
6101,2022-07-23,10.31,25181
6101,2022-11-05,26.95,25182
6101,2022-06-25,23.55,25183
6102,2022-04-03,8.99,25184
6103,2022-01-08,10.04,25185
6103,2022-04-12,43.17,25186
6104,2022-11-06,23.91,25187
6104,2022-05-30,32.63,25188
6104,2022-02-19,11.15,25189
6105,2022-07-30,27.26,25190
6106,2022-06-07,45.45,25191
6106,2022-05-23,46.11,25192
6106,2022-07-29,20.12,25193
6107,2022-06-08,41.88,25194
6107,2022-04-24,26.52,25195
6108,2022-07-17,48.95,25196
6108,2022-11-24,3.75,25197
6108,2022-08-02,49.38,25198
6108,2022-11-13,47.7,25199
6109,2022-10-03,16.37,25200
6109,2022-01-04,6.18,25201
6109,2022-01-05,6.66,25202
6110,2022-01-08,44.77,25203
6111,2022-05-17,32.43,25204
6111,2022-01-27,41.12,25205
6111,2022-05-22,25.56,25206
6112,2022-02-18,13.7,25207
6112,2022-08-30,10.38,25208
6113,2022-08-24,48.18,25209
6113,2022-11-19,3.07,25210
6114,2022-12-10,3.2,25211
6114,2022-04-24,40.6,25212
6114,2022-02-12,23.89,25213
6115,2022-09-03,42.64,25214
6116,2022-07-01,12.82,25215
6116,2022-03-07,6.24,25216
6116,2022-01-30,14.42,25217
6116,2022-09-20,17.27,25218
6117,2022-02-02,39.09,25219
6117,2022-02-14,20.81,25220
6117,2022-09-13,20.17,25221
6117,2022-09-03,40.62,25222
6118,2022-12-02,12.97,25223
6118,2022-09-21,18.34,25224
6118,2022-08-08,18.76,25225
6119,2022-03-23,47.59,25226
6119,2022-05-28,35.08,25227
6119,2022-11-09,22.76,25228
6120,2022-04-28,41.33,25229
6120,2022-02-06,15.86,25230
6120,2022-12-01,41.83,25231
6121,2022-12-25,6.22,25232
6121,2022-08-25,30.89,25233
6121,2022-06-20,4.61,25234
6121,2022-12-10,40.94,25235
6122,2022-04-28,1.15,25236
6123,2022-10-21,42.01,25237
6123,2022-06-11,5.04,25238
6123,2022-08-13,4.43,25239
6124,2022-11-21,31.87,25240
6125,2022-05-11,36.42,25241
6125,2022-03-16,36.33,25242
6126,2022-03-28,49.48,25243
6127,2022-04-27,46.68,25244
6127,2022-02-16,35.82,25245
6128,2022-03-28,35.99,25246
6128,2022-03-15,21.4,25247
6129,2022-07-24,20.18,25248
6130,2022-04-06,13.22,25249
6130,2022-11-02,30.73,25250
6131,2022-01-11,21.27,25251
6131,2022-03-23,31.8,25252
6131,2022-03-21,4.5,25253
6132,2022-02-06,22.05,25254
6132,2022-06-30,25.66,25255
6132,2022-10-23,12.79,25256
6132,2022-09-09,48.37,25257
6133,2022-02-22,2.25,25258
6133,2022-06-01,36.89,25259
6133,2022-07-16,10.69,25260
6133,2022-02-25,7.9,25261
6134,2022-03-25,34.78,25262
6134,2022-10-24,43.4,25263
6134,2022-09-18,37.39,25264
6134,2022-09-11,12.81,25265
6135,2022-04-01,20.95,25266
6135,2022-07-18,13.97,25267
6136,2022-10-03,5.76,25268
6136,2022-05-28,21.94,25269
6137,2022-11-28,6.85,25270
6137,2022-08-26,19.09,25271
6138,2022-04-19,20.29,25272
6138,2022-02-05,27.52,25273
6138,2022-09-18,35.9,25274
6138,2022-10-17,7.94,25275
6139,2022-01-10,4.17,25276
6139,2022-09-13,21.7,25277
6139,2022-03-27,12.54,25278
6140,2022-04-22,49.05,25279
6140,2022-07-31,1.32,25280
6140,2022-05-06,28.47,25281
6140,2022-12-27,39.43,25282
6141,2022-01-10,25.88,25283
6141,2022-08-24,23.06,25284
6142,2022-09-14,9.59,25285
6142,2022-01-24,15.37,25286
6143,2022-04-03,38.24,25287
6143,2022-12-23,43.63,25288
6143,2022-07-21,9.26,25289
6144,2022-06-28,20.05,25290
6144,2022-09-26,29.28,25291
6144,2022-02-01,33.49,25292
6144,2022-05-06,46.17,25293
6145,2022-02-24,29.3,25294
6146,2022-09-25,6.02,25295
6146,2022-10-08,26.74,25296
6147,2022-04-30,40.74,25297
6147,2022-02-24,41.06,25298
6148,2022-02-27,35.57,25299
6148,2022-11-30,6.18,25300
6148,2022-09-24,26.37,25301
6148,2022-06-23,40.89,25302
6149,2022-10-27,49.52,25303
6149,2022-09-08,30.12,25304
6149,2022-03-26,27.69,25305
6150,2022-10-11,3.93,25306
6150,2022-11-04,47.7,25307
6150,2022-03-08,2.58,25308
6151,2022-02-25,27.21,25309
6151,2022-11-05,11.72,25310
6152,2022-05-06,32.56,25311
6152,2022-08-06,43.52,25312
6153,2022-09-09,18.24,25313
6154,2022-05-13,37.31,25314
6154,2022-05-14,32.63,25315
6154,2022-09-13,1.35,25316
6155,2022-03-22,9.72,25317
6155,2022-07-27,43.77,25318
6155,2022-09-13,40.56,25319
6155,2022-06-30,15.01,25320
6156,2022-08-29,12.11,25321
6156,2022-02-10,6.99,25322
6157,2022-01-27,16.66,25323
6158,2022-12-09,44.96,25324
6159,2022-07-30,6.85,25325
6160,2022-12-18,14.87,25326
6160,2022-04-28,13.42,25327
6161,2022-12-30,5.01,25328
6161,2022-12-04,8.52,25329
6161,2022-04-18,7.7,25330
6162,2022-10-17,37.86,25331
6162,2022-01-07,35.83,25332
6162,2022-01-27,30.03,25333
6163,2022-08-16,8.88,25334
6163,2022-07-06,23.59,25335
6163,2022-04-30,46.8,25336
6164,2022-08-18,2.98,25337
6165,2022-02-14,3.89,25338
6165,2022-06-01,2.6,25339
6165,2022-11-06,13.21,25340
6165,2022-08-15,14.32,25341
6166,2022-03-03,1.03,25342
6166,2022-02-10,18.99,25343
6166,2022-09-05,29.38,25344
6167,2022-09-11,7.26,25345
6168,2022-06-19,14.47,25346
6168,2022-04-22,39.59,25347
6168,2022-03-24,42.55,25348
6168,2022-07-17,3.85,25349
6169,2022-12-09,39.0,25350
6169,2022-11-24,34.99,25351
6170,2022-01-08,25.41,25352
6170,2022-09-09,6.1,25353
6170,2022-01-14,44.32,25354
6171,2022-06-26,47.77,25355
6171,2022-12-09,34.5,25356
6171,2022-07-23,1.57,25357
6171,2022-05-07,25.32,25358
6172,2022-08-04,18.55,25359
6172,2022-08-13,30.95,25360
6172,2022-12-14,25.85,25361
6172,2022-04-12,12.5,25362
6173,2022-08-10,9.53,25363
6173,2022-09-14,21.93,25364
6173,2022-04-14,47.04,25365
6174,2022-01-01,7.14,25366
6174,2022-07-13,22.0,25367
6175,2022-10-09,39.58,25368
6175,2022-10-05,17.73,25369
6175,2022-06-28,6.62,25370
6175,2022-04-04,23.98,25371
6176,2022-09-18,23.15,25372
6176,2022-03-09,17.84,25373
6177,2022-04-18,42.33,25374
6178,2022-03-28,15.37,25375
6178,2022-09-23,24.79,25376
6179,2022-05-04,24.53,25377
6179,2022-01-04,5.37,25378
6179,2022-01-29,19.51,25379
6179,2022-04-10,47.74,25380
6180,2022-03-30,17.47,25381
6180,2022-05-19,45.76,25382
6180,2022-03-18,21.38,25383
6180,2022-12-25,40.7,25384
6181,2022-12-19,25.07,25385
6181,2022-08-23,49.88,25386
6181,2022-02-22,13.9,25387
6181,2022-01-20,19.74,25388
6182,2022-11-07,18.5,25389
6182,2022-05-23,18.51,25390
6183,2022-06-27,38.82,25391
6184,2022-03-31,5.86,25392
6184,2022-12-01,45.44,25393
6184,2022-06-21,11.78,25394
6184,2022-12-04,29.85,25395
6185,2022-01-19,28.3,25396
6186,2022-01-06,19.4,25397
6186,2022-12-25,28.33,25398
6186,2022-11-28,38.81,25399
6186,2022-11-05,40.53,25400
6187,2022-04-03,29.35,25401
6187,2022-12-07,23.31,25402
6187,2022-08-23,10.91,25403
6187,2022-08-14,22.24,25404
6188,2022-11-26,22.6,25405
6188,2022-04-30,46.7,25406
6189,2022-05-11,38.61,25407
6189,2022-05-22,25.14,25408
6189,2022-10-04,7.44,25409
6189,2022-09-18,12.73,25410
6190,2022-05-31,31.28,25411
6191,2022-01-16,48.27,25412
6192,2022-04-01,7.1,25413
6192,2022-04-07,35.71,25414
6192,2022-11-11,40.51,25415
6192,2022-06-22,22.71,25416
6193,2022-11-19,32.13,25417
6193,2022-04-09,22.56,25418
6193,2022-08-23,9.79,25419
6194,2022-01-24,47.05,25420
6194,2022-08-04,38.64,25421
6194,2022-05-18,32.68,25422
6195,2022-07-19,42.98,25423
6195,2022-06-17,42.13,25424
6195,2022-04-13,11.24,25425
6196,2022-03-10,26.39,25426
6196,2022-11-28,30.25,25427
6197,2022-03-31,6.07,25428
6197,2022-09-15,21.57,25429
6197,2022-02-22,2.33,25430
6197,2022-07-09,17.81,25431
6198,2022-08-04,47.97,25432
6198,2022-01-25,27.21,25433
6198,2022-01-10,45.74,25434
6199,2022-12-25,49.33,25435
6199,2022-07-10,31.29,25436
6199,2022-10-27,45.96,25437
6199,2022-02-28,12.65,25438
6200,2022-02-16,38.44,25439
6201,2022-06-15,2.29,25440
6202,2022-09-19,10.19,25441
6202,2022-01-31,14.53,25442
6202,2022-08-26,11.77,25443
6202,2022-03-24,3.01,25444
6203,2022-03-05,24.37,25445
6203,2022-08-27,24.39,25446
6204,2022-05-05,11.63,25447
6205,2022-09-07,31.36,25448
6205,2022-04-06,9.66,25449
6206,2022-03-03,49.28,25450
6206,2022-04-10,32.3,25451
6206,2022-02-15,1.04,25452
6206,2022-07-19,8.88,25453
6207,2022-08-29,32.71,25454
6207,2022-10-28,25.27,25455
6207,2022-05-05,46.77,25456
6207,2022-04-27,3.86,25457
6208,2022-02-11,21.38,25458
6208,2022-10-29,32.81,25459
6208,2022-07-03,35.57,25460
6208,2022-08-23,35.83,25461
6209,2022-09-07,3.83,25462
6209,2022-04-15,44.16,25463
6210,2022-06-06,33.26,25464
6211,2022-04-22,8.1,25465
6211,2022-02-20,41.19,25466
6211,2022-03-06,9.78,25467
6211,2022-09-14,13.59,25468
6212,2022-04-30,25.75,25469
6213,2022-08-12,15.0,25470
6213,2022-07-06,38.26,25471
6213,2022-03-10,46.59,25472
6213,2022-08-06,39.2,25473
6214,2022-02-14,31.23,25474
6214,2022-10-30,21.36,25475
6215,2022-12-07,36.77,25476
6215,2022-06-08,15.45,25477
6215,2022-07-19,20.73,25478
6216,2022-09-28,38.47,25479
6216,2022-10-01,6.16,25480
6217,2022-11-23,16.9,25481
6218,2022-03-30,27.96,25482
6218,2022-02-07,20.59,25483
6218,2022-07-15,39.65,25484
6219,2022-09-30,48.19,25485
6220,2022-12-31,49.14,25486
6220,2022-06-28,3.44,25487
6220,2022-12-22,21.14,25488
6221,2022-07-07,15.09,25489
6221,2022-07-29,32.79,25490
6221,2022-05-24,29.22,25491
6222,2022-07-11,42.86,25492
6223,2022-10-12,49.71,25493
6223,2022-09-14,49.31,25494
6224,2022-01-17,16.71,25495
6224,2022-09-09,10.67,25496
6225,2022-11-20,12.79,25497
6225,2022-10-31,37.0,25498
6226,2022-02-12,6.89,25499
6226,2022-08-23,12.99,25500
6226,2022-09-28,32.4,25501
6226,2022-11-05,15.77,25502
6227,2022-10-01,28.08,25503
6228,2022-10-03,28.91,25504
6228,2022-06-18,27.6,25505
6228,2022-12-14,41.51,25506
6229,2022-02-21,27.14,25507
6229,2022-11-02,24.47,25508
6230,2022-09-27,46.01,25509
6230,2022-11-28,16.37,25510
6231,2022-11-13,9.8,25511
6231,2022-11-25,46.18,25512
6232,2022-01-11,25.71,25513
6232,2022-09-11,42.65,25514
6232,2022-03-05,41.74,25515
6233,2022-07-28,43.63,25516
6234,2022-10-31,18.13,25517
6234,2022-01-26,27.35,25518
6235,2022-09-08,26.97,25519
6236,2022-01-05,34.45,25520
6236,2022-02-28,39.75,25521
6236,2022-11-25,15.77,25522
6237,2022-05-01,35.89,25523
6238,2022-01-26,2.4,25524
6238,2022-09-13,41.99,25525
6238,2022-11-27,26.23,25526
6239,2022-12-09,14.94,25527
6239,2022-02-12,5.92,25528
6239,2022-09-18,30.59,25529
6240,2022-08-06,47.9,25530
6241,2022-12-25,47.75,25531
6241,2022-04-19,30.48,25532
6241,2022-11-25,12.3,25533
6242,2022-12-28,16.96,25534
6242,2022-11-20,36.43,25535
6243,2022-01-13,14.07,25536
6243,2022-08-08,27.5,25537
6243,2022-07-06,32.55,25538
6244,2022-12-23,17.89,25539
6244,2022-01-23,4.18,25540
6245,2022-06-30,23.81,25541
6245,2022-06-18,17.2,25542
6245,2022-11-15,45.76,25543
6245,2022-04-11,26.07,25544
6246,2022-11-02,38.37,25545
6246,2022-09-30,22.84,25546
6246,2022-02-18,38.13,25547
6246,2022-07-07,31.83,25548
6247,2022-05-12,4.58,25549
6247,2022-11-16,1.32,25550
6247,2022-10-14,30.48,25551
6248,2022-06-11,11.3,25552
6248,2022-08-15,37.77,25553
6248,2022-01-06,13.56,25554
6249,2022-09-17,34.38,25555
6250,2022-05-30,49.57,25556
6250,2022-08-14,4.0,25557
6250,2022-03-28,30.1,25558
6251,2022-03-01,21.09,25559
6252,2022-11-05,9.36,25560
6252,2022-06-30,47.52,25561
6253,2022-10-20,6.27,25562
6254,2022-06-01,27.73,25563
6254,2022-02-28,46.95,25564
6254,2022-03-12,36.9,25565
6254,2022-01-17,2.57,25566
6255,2022-11-17,36.17,25567
6255,2022-12-17,10.11,25568
6255,2022-07-23,41.06,25569
6255,2022-01-09,48.43,25570
6256,2022-10-08,36.01,25571
6256,2022-05-07,13.6,25572
6257,2022-05-12,45.55,25573
6257,2022-11-09,30.53,25574
6257,2022-08-21,35.75,25575
6257,2022-07-31,32.26,25576
6258,2022-12-04,45.71,25577
6259,2022-09-16,35.25,25578
6259,2022-12-17,19.53,25579
6260,2022-03-05,15.86,25580
6260,2022-05-12,8.72,25581
6260,2022-04-04,13.98,25582
6261,2022-02-01,31.17,25583
6262,2022-03-10,39.65,25584
6262,2022-01-05,6.38,25585
6262,2022-09-03,45.9,25586
6262,2022-11-28,14.77,25587
6263,2022-10-09,24.31,25588
6263,2022-07-12,29.93,25589
6264,2022-01-11,29.4,25590
6264,2022-07-17,48.07,25591
6265,2022-08-22,19.6,25592
6265,2022-01-17,7.03,25593
6266,2022-10-13,33.6,25594
6266,2022-05-16,14.08,25595
6267,2022-01-19,30.95,25596
6267,2022-10-10,10.0,25597
6267,2022-01-25,47.14,25598
6267,2022-06-17,25.28,25599
6268,2022-03-22,46.68,25600
6268,2022-04-11,11.36,25601
6268,2022-07-20,14.23,25602
6268,2022-01-16,27.7,25603
6269,2022-08-17,29.43,25604
6269,2022-06-11,30.16,25605
6269,2022-04-10,13.07,25606
6270,2022-03-08,41.05,25607
6270,2022-09-08,40.0,25608
6270,2022-07-31,33.63,25609
6270,2022-11-09,45.1,25610
6271,2022-09-22,1.05,25611
6272,2022-07-30,40.09,25612
6272,2022-10-03,30.83,25613
6272,2022-07-18,47.4,25614
6272,2022-06-28,30.6,25615
6273,2022-06-22,9.3,25616
6273,2022-02-25,5.99,25617
6273,2022-12-29,8.73,25618
6273,2022-05-24,1.82,25619
6274,2022-12-22,30.99,25620
6275,2022-11-10,32.09,25621
6275,2022-06-26,35.48,25622
6275,2022-07-20,13.08,25623
6275,2022-05-15,33.21,25624
6276,2022-06-01,4.87,25625
6276,2022-05-04,49.52,25626
6277,2022-04-18,16.93,25627
6277,2022-04-10,2.19,25628
6277,2022-11-02,4.76,25629
6277,2022-07-17,26.13,25630
